File,identifier,isla,distancia LP-ACO,distancia LLM,media,ganador
1e742176b50026473d322e4c34b77414,1746499826,2,17.114175069376184,20.679661507966163,18.896918288671174,Evaluador
1e742176b50026473d322e4c34b77414,1746490919,0,17.114175069376184,21.02477114565493,19.069473107515556,Evaluador
1e742176b50026473d322e4c34b77414,1746490919,0,17.114175069376184,21.02477114565493,19.069473107515556,Evaluador
1e742176b50026473d322e4c34b77414,1746494622,0,17.114175069376184,19.581505029930774,18.347840049653477,Evaluador
1e742176b50026473d322e4c34b77414,1746499826,2,17.114175069376184,20.95494421262859,19.03455964100239,Evaluador
1e742176b50026473d322e4c34b77414,1746496504,2,17.114175069376184,20.789335745452064,18.951755407414126,Evaluador
1e742176b50026473d322e4c34b77414,1746492541,2,17.114175069376184,21.000328842696103,19.057251956036144,Evaluador
22619045f36d16aa3143e166a7cd4b2a,1746499826,2,15.901261719308549,20.26787804682262,18.084569883065583,Evaluador
22619045f36d16aa3143e166a7cd4b2a,1746490919,0,15.901261719308549,19.01350645527608,17.457384087292315,Evaluador
22619045f36d16aa3143e166a7cd4b2a,1746490919,0,15.901261719308549,19.01350645527608,17.457384087292315,Evaluador
22619045f36d16aa3143e166a7cd4b2a,1746494622,0,15.901261719308549,18.817724849395688,17.35949328435212,Evaluador
22619045f36d16aa3143e166a7cd4b2a,1746499826,2,15.901261719308549,19.206766021664848,17.5540138704867,Evaluador
22619045f36d16aa3143e166a7cd4b2a,1746496504,2,15.901261719308549,18.5196237589784,17.210442739143474,Evaluador
22619045f36d16aa3143e166a7cd4b2a,1746492541,2,15.901261719308549,19.20394224177866,17.552601980543603,Evaluador
22805f08c2290ec1e5a37656091ebd05,1746499826,2,16.773888618904156,21.018004864679103,18.89594674179163,Evaluador
22805f08c2290ec1e5a37656091ebd05,1746490919,0,16.773888618904156,19.758931481718736,18.266410050311446,Evaluador
22805f08c2290ec1e5a37656091ebd05,1746490919,0,16.773888618904156,19.758931481718736,18.266410050311446,Evaluador
22805f08c2290ec1e5a37656091ebd05,1746494622,0,16.773888618904156,19.710622440881693,18.242255529892923,Evaluador
22805f08c2290ec1e5a37656091ebd05,1746499826,2,16.773888618904156,20.79399365716973,18.783941138036944,Evaluador
22805f08c2290ec1e5a37656091ebd05,1746496504,2,16.773888618904156,21.99776444297238,19.385826530938267,Evaluador
22805f08c2290ec1e5a37656091ebd05,1746492541,2,16.773888618904156,20.345042609933504,18.55946561441883,Evaluador
268520107815480c618d503951e5eedf,1746499826,2,16.006789044128258,19.031597669078828,17.519193356603544,Evaluador
268520107815480c618d503951e5eedf,1746490919,0,16.006789044128258,20.14926033186031,18.078024687994287,Evaluador
268520107815480c618d503951e5eedf,1746490919,0,16.006789044128258,20.14926033186031,18.078024687994287,Evaluador
268520107815480c618d503951e5eedf,1746494622,0,16.006789044128258,20.69317579258841,18.349982418358334,Evaluador
268520107815480c618d503951e5eedf,1746499826,2,16.006789044128258,18.354434266332454,17.180611655230358,Evaluador
268520107815480c618d503951e5eedf,1746496504,2,16.006789044128258,21.680612867148604,18.843700955638433,Evaluador
268520107815480c618d503951e5eedf,1746492541,2,16.006789044128258,20.182285598524164,18.09453732132621,Evaluador
27ad912f58a46d10b04dcc4cac26c36e,1746499826,2,16.475233785728673,19.439722806269707,17.957478295999188,Evaluador
27ad912f58a46d10b04dcc4cac26c36e,1746490919,0,16.475233785728673,20.82878502558149,18.65200940565508,Evaluador
27ad912f58a46d10b04dcc4cac26c36e,1746490919,0,16.475233785728673,20.82878502558149,18.65200940565508,Evaluador
