archivo,mean_rel_error,std_rel_error,max_rel_error
test_table_100.csv,0.21674932549760656,0.06104247500401044,0.4675607904070683
test_table_20.csv,0.16809828894147547,0.10181964785655241,0.4744969082267787
test_table_50.csv,0.20116731869950658,0.07438390424393528,0.3717545991298433
